"","hex_id","na.cnt","na.cnt.2","trend","p.val","r2","std.er","trnd.strngth","seas.strngth"
"1217",1672,NA,NA,NA,NA,NA,NA,NA,NA
"1218",1673,NA,NA,NA,NA,NA,NA,NA,NA
"1219",1674,NA,NA,NA,NA,NA,NA,NA,NA
"1220",1675,NA,NA,NA,NA,NA,NA,NA,NA
"1221",1676,NA,NA,NA,NA,NA,NA,NA,NA
"1222",1677,NA,NA,NA,NA,NA,NA,NA,NA
"1223",1678,NA,NA,NA,NA,NA,NA,NA,NA
"1224",1679,NA,NA,NA,NA,NA,NA,NA,NA
"1225",1680,NA,NA,NA,NA,NA,NA,NA,NA
"1226",1681,NA,NA,NA,NA,NA,NA,NA,NA
"1227",1682,NA,NA,NA,NA,NA,NA,NA,NA
"1228",1683,NA,NA,NA,NA,NA,NA,NA,NA
"1229",1684,NA,NA,NA,NA,NA,NA,NA,NA
"1230",1691,NA,NA,NA,NA,NA,NA,NA,NA
"1231",1692,NA,NA,NA,NA,NA,NA,NA,NA
"1232",1693,NA,NA,NA,NA,NA,NA,NA,NA
"1233",1694,NA,NA,NA,NA,NA,NA,NA,NA
"1234",1695,NA,NA,NA,NA,NA,NA,NA,NA
"1235",1696,NA,NA,NA,NA,NA,NA,NA,NA
"1236",1697,NA,NA,NA,NA,NA,NA,NA,NA
"1237",1698,NA,NA,NA,NA,NA,NA,NA,NA
"1238",1699,NA,NA,NA,NA,NA,NA,NA,NA
"1239",1700,NA,NA,NA,NA,NA,NA,NA,NA
"1240",1701,NA,NA,NA,NA,NA,NA,NA,NA
"1241",1702,NA,NA,NA,NA,NA,NA,NA,NA
"1242",1703,NA,NA,NA,NA,NA,NA,NA,NA
"1243",1704,NA,NA,NA,NA,NA,NA,NA,NA
"1244",1705,NA,NA,NA,NA,NA,NA,NA,NA
"1245",1706,NA,NA,NA,NA,NA,NA,NA,NA
"1246",1707,NA,NA,NA,NA,NA,NA,NA,NA
"1247",1708,NA,NA,NA,NA,NA,NA,NA,NA
"1248",1709,NA,NA,NA,NA,NA,NA,NA,NA
"1249",1710,NA,NA,NA,NA,NA,NA,NA,NA
"1250",1717,NA,NA,NA,NA,NA,NA,NA,NA
"1251",1718,NA,NA,NA,NA,NA,NA,NA,NA
"1252",1719,NA,NA,NA,NA,NA,NA,NA,NA
"1253",1720,NA,NA,NA,NA,NA,NA,NA,NA
"1254",1721,NA,NA,NA,NA,NA,NA,NA,NA
"1255",1722,NA,NA,NA,NA,NA,NA,NA,NA
"1256",1723,NA,NA,NA,NA,NA,NA,NA,NA
"1257",1724,NA,NA,NA,NA,NA,NA,NA,NA
"1258",1725,NA,NA,NA,NA,NA,NA,NA,NA
"1259",1726,NA,NA,NA,NA,NA,NA,NA,NA
"1260",1727,NA,NA,NA,NA,NA,NA,NA,NA
"1261",1728,NA,NA,NA,NA,NA,NA,NA,NA
"1262",1729,NA,NA,NA,NA,NA,NA,NA,NA
"1263",1730,NA,NA,NA,NA,NA,NA,NA,NA
"1264",1731,NA,NA,NA,NA,NA,NA,NA,NA
"1265",1732,NA,NA,NA,NA,NA,NA,NA,NA
"1266",1733,NA,NA,NA,NA,NA,NA,NA,NA
"1267",1734,NA,NA,NA,NA,NA,NA,NA,NA
"1268",1735,NA,NA,NA,NA,NA,NA,NA,NA
"1269",1736,NA,NA,NA,NA,NA,NA,NA,NA
"1270",1744,NA,NA,NA,NA,NA,NA,NA,NA
"1271",1745,NA,NA,NA,NA,NA,NA,NA,NA
"1272",1746,NA,NA,NA,NA,NA,NA,NA,NA
"1273",1747,NA,NA,NA,NA,NA,NA,NA,NA
"1274",1748,NA,NA,NA,NA,NA,NA,NA,NA
"1275",1749,NA,NA,NA,NA,NA,NA,NA,NA
"1276",1750,NA,NA,NA,NA,NA,NA,NA,NA
"1277",1751,NA,NA,NA,NA,NA,NA,NA,NA
"1278",1752,NA,NA,NA,NA,NA,NA,NA,NA
"1279",1753,NA,NA,NA,NA,NA,NA,NA,NA
"1280",1754,NA,NA,NA,NA,NA,NA,NA,NA
"1281",1755,NA,NA,NA,NA,NA,NA,NA,NA
"1282",1756,NA,NA,NA,NA,NA,NA,NA,NA
"1283",1757,NA,NA,NA,NA,NA,NA,NA,NA
"1284",1758,NA,NA,NA,NA,NA,NA,NA,NA
"1285",1759,NA,NA,NA,NA,NA,NA,NA,NA
"1286",1760,NA,NA,NA,NA,NA,NA,NA,NA
"1287",1761,NA,NA,NA,NA,NA,NA,NA,NA
"1288",1762,NA,NA,NA,NA,NA,NA,NA,NA
"1289",1770,NA,NA,NA,NA,NA,NA,NA,NA
"1290",1771,NA,NA,NA,NA,NA,NA,NA,NA
"1291",1772,NA,NA,NA,NA,NA,NA,NA,NA
"1292",1773,NA,NA,NA,NA,NA,NA,NA,NA
"1293",1774,NA,NA,NA,NA,NA,NA,NA,NA
"1294",1775,NA,NA,NA,NA,NA,NA,NA,NA
"1295",1776,NA,NA,NA,NA,NA,NA,NA,NA
"1296",1777,NA,NA,NA,NA,NA,NA,NA,NA
"1297",1778,NA,NA,NA,NA,NA,NA,NA,NA
"1298",1779,NA,NA,NA,NA,NA,NA,NA,NA
"1299",1780,NA,NA,NA,NA,NA,NA,NA,NA
"1300",1781,NA,NA,NA,NA,NA,NA,NA,NA
"1301",1782,NA,NA,NA,NA,NA,NA,NA,NA
"1302",1783,NA,NA,NA,NA,NA,NA,NA,NA
"1303",1784,NA,NA,NA,NA,NA,NA,NA,NA
"1304",1785,NA,NA,NA,NA,NA,NA,NA,NA
"1305",1786,NA,NA,NA,NA,NA,NA,NA,NA
"1306",1787,NA,NA,NA,NA,NA,NA,NA,NA
"1307",1788,NA,NA,NA,NA,NA,NA,NA,NA
"1308",1796,NA,NA,NA,NA,NA,NA,NA,NA
"1309",1797,NA,NA,NA,NA,NA,NA,NA,NA
"1310",1798,NA,NA,NA,NA,NA,NA,NA,NA
"1311",1799,NA,NA,NA,NA,NA,NA,NA,NA
"1312",1800,NA,NA,NA,NA,NA,NA,NA,NA
"1313",1801,NA,NA,NA,NA,NA,NA,NA,NA
"1314",1802,NA,NA,NA,NA,NA,NA,NA,NA
"1315",1803,NA,NA,NA,NA,NA,NA,NA,NA
"1316",1804,NA,NA,NA,NA,NA,NA,NA,NA
"1317",1805,NA,NA,NA,NA,NA,NA,NA,NA
"1318",1806,NA,NA,NA,NA,NA,NA,NA,NA
"1319",1807,NA,NA,NA,NA,NA,NA,NA,NA
"1320",1808,NA,NA,NA,NA,NA,NA,NA,NA
"1321",1809,NA,NA,NA,NA,NA,NA,NA,NA
"1322",1810,NA,NA,NA,NA,NA,NA,NA,NA
"1323",1811,NA,NA,NA,NA,NA,NA,NA,NA
"1324",1812,NA,NA,NA,NA,NA,NA,NA,NA
"1325",1813,NA,NA,NA,NA,NA,NA,NA,NA
"1326",1814,NA,NA,NA,NA,NA,NA,NA,NA
"1327",1815,NA,NA,NA,NA,NA,NA,NA,NA
"1328",1822,NA,NA,NA,NA,NA,NA,NA,NA
"1329",1823,NA,NA,NA,NA,NA,NA,NA,NA
"1330",1824,NA,NA,NA,NA,NA,NA,NA,NA
"1331",1825,NA,NA,NA,NA,NA,NA,NA,NA
"1332",1826,NA,NA,NA,NA,NA,NA,NA,NA
"1333",1827,NA,NA,NA,NA,NA,NA,NA,NA
"1334",1828,NA,NA,NA,NA,NA,NA,NA,NA
"1335",1829,NA,NA,NA,NA,NA,NA,NA,NA
"1336",1830,NA,NA,NA,NA,NA,NA,NA,NA
"1337",1831,NA,NA,NA,NA,NA,NA,NA,NA
"1338",1832,NA,NA,NA,NA,NA,NA,NA,NA
"1339",1833,NA,NA,NA,NA,NA,NA,NA,NA
"1340",1834,NA,NA,NA,NA,NA,NA,NA,NA
"1341",1835,NA,NA,NA,NA,NA,NA,NA,NA
"1342",1836,NA,NA,NA,NA,NA,NA,NA,NA
"1343",1837,NA,NA,NA,NA,NA,NA,NA,NA
"1344",1838,NA,NA,NA,NA,NA,NA,NA,NA
"1345",1839,NA,NA,NA,NA,NA,NA,NA,NA
"1346",1840,NA,NA,NA,NA,NA,NA,NA,NA
"1347",1848,NA,NA,NA,NA,NA,NA,NA,NA
"1348",1849,NA,NA,NA,NA,NA,NA,NA,NA
"1349",1850,NA,NA,NA,NA,NA,NA,NA,NA
"1350",1851,NA,NA,NA,NA,NA,NA,NA,NA
"1351",1852,NA,NA,NA,NA,NA,NA,NA,NA
"1352",1853,NA,NA,NA,NA,NA,NA,NA,NA
"1353",1854,NA,NA,NA,NA,NA,NA,NA,NA
"1354",1855,NA,NA,NA,NA,NA,NA,NA,NA
"1355",1856,NA,NA,NA,NA,NA,NA,NA,NA
"1356",1857,NA,NA,NA,NA,NA,NA,NA,NA
"1357",1858,NA,NA,NA,NA,NA,NA,NA,NA
"1358",1859,NA,NA,NA,NA,NA,NA,NA,NA
"1359",1860,NA,NA,NA,NA,NA,NA,NA,NA
"1360",1861,NA,NA,NA,NA,NA,NA,NA,NA
"1361",1862,NA,NA,NA,NA,NA,NA,NA,NA
"1362",1863,NA,NA,NA,NA,NA,NA,NA,NA
"1363",1864,NA,NA,NA,NA,NA,NA,NA,NA
"1364",1865,NA,NA,NA,NA,NA,NA,NA,NA
"1365",1866,NA,NA,NA,NA,NA,NA,NA,NA
"1366",1867,NA,NA,NA,NA,NA,NA,NA,NA
"1367",1874,NA,NA,NA,NA,NA,NA,NA,NA
"1368",1875,NA,NA,NA,NA,NA,NA,NA,NA
"1369",1876,NA,NA,NA,NA,NA,NA,NA,NA
"1370",1877,NA,NA,NA,NA,NA,NA,NA,NA
"1371",1878,NA,NA,NA,NA,NA,NA,NA,NA
"1372",1879,NA,NA,NA,NA,NA,NA,NA,NA
"1373",1880,NA,NA,NA,NA,NA,NA,NA,NA
"1374",1881,NA,NA,NA,NA,NA,NA,NA,NA
"1375",1882,NA,NA,NA,NA,NA,NA,NA,NA
"1376",1883,NA,NA,NA,NA,NA,NA,NA,NA
"1377",1884,NA,NA,NA,NA,NA,NA,NA,NA
"1378",1885,NA,NA,NA,NA,NA,NA,NA,NA
"1379",1886,NA,NA,NA,NA,NA,NA,NA,NA
"1380",1887,NA,NA,NA,NA,NA,NA,NA,NA
"1381",1888,NA,NA,NA,NA,NA,NA,NA,NA
"1382",1889,NA,NA,NA,NA,NA,NA,NA,NA
"1383",1890,NA,NA,NA,NA,NA,NA,NA,NA
"1384",1891,NA,NA,NA,NA,NA,NA,NA,NA
"1385",1892,NA,NA,NA,NA,NA,NA,NA,NA
"1386",1900,NA,NA,NA,NA,NA,NA,NA,NA
"1387",1901,NA,NA,NA,NA,NA,NA,NA,NA
"1388",1902,NA,NA,NA,NA,NA,NA,NA,NA
"1389",1903,NA,NA,NA,NA,NA,NA,NA,NA
"1390",1904,NA,NA,NA,NA,NA,NA,NA,NA
"1391",1905,NA,NA,NA,NA,NA,NA,NA,NA
"1392",1906,NA,NA,NA,NA,NA,NA,NA,NA
"1393",1907,NA,NA,NA,NA,NA,NA,NA,NA
"1394",1908,NA,NA,NA,NA,NA,NA,NA,NA
"1395",1909,NA,NA,NA,NA,NA,NA,NA,NA
"1396",1910,NA,NA,NA,NA,NA,NA,NA,NA
"1397",1911,NA,NA,NA,NA,NA,NA,NA,NA
"1398",1912,NA,NA,NA,NA,NA,NA,NA,NA
"1399",1913,NA,NA,NA,NA,NA,NA,NA,NA
"1400",1914,NA,NA,NA,NA,NA,NA,NA,NA
"1401",1915,NA,NA,NA,NA,NA,NA,NA,NA
"1402",1916,NA,NA,NA,NA,NA,NA,NA,NA
"1403",1917,NA,NA,NA,NA,NA,NA,NA,NA
"1404",1918,NA,NA,NA,NA,NA,NA,NA,NA
"1405",1919,NA,NA,NA,NA,NA,NA,NA,NA
"1406",1926,NA,NA,NA,NA,NA,NA,NA,NA
"1407",1927,NA,NA,NA,NA,NA,NA,NA,NA
"1408",1928,NA,NA,NA,NA,NA,NA,NA,NA
"1409",1929,NA,NA,NA,NA,NA,NA,NA,NA
"1410",1930,NA,NA,NA,NA,NA,NA,NA,NA
"1411",1931,NA,NA,NA,NA,NA,NA,NA,NA
"1412",1932,NA,NA,NA,NA,NA,NA,NA,NA
"1413",1933,NA,NA,NA,NA,NA,NA,NA,NA
"1414",1934,NA,NA,NA,NA,NA,NA,NA,NA
"1415",1935,NA,NA,NA,NA,NA,NA,NA,NA
"1416",1936,NA,NA,NA,NA,NA,NA,NA,NA
"1417",1937,NA,NA,NA,NA,NA,NA,NA,NA
"1418",1938,NA,NA,NA,NA,NA,NA,NA,NA
"1419",1939,NA,NA,NA,NA,NA,NA,NA,NA
"1420",1940,NA,NA,NA,NA,NA,NA,NA,NA
"1421",1941,NA,NA,NA,NA,NA,NA,NA,NA
"1422",1942,NA,NA,NA,NA,NA,NA,NA,NA
"1423",1943,NA,NA,NA,NA,NA,NA,NA,NA
"1424",1944,NA,NA,NA,NA,NA,NA,NA,NA
"1425",1945,NA,NA,NA,NA,NA,NA,NA,NA
"1426",1953,NA,NA,NA,NA,NA,NA,NA,NA
"1427",1954,NA,NA,NA,NA,NA,NA,NA,NA
"1428",1955,NA,NA,NA,NA,NA,NA,NA,NA
"1429",1956,NA,NA,NA,NA,NA,NA,NA,NA
"1430",1957,NA,NA,NA,NA,NA,NA,NA,NA
"1431",1958,NA,NA,NA,NA,NA,NA,NA,NA
"1432",1959,NA,NA,NA,NA,NA,NA,NA,NA
"1433",1960,NA,NA,NA,NA,NA,NA,NA,NA
"1434",1961,NA,NA,NA,NA,NA,NA,NA,NA
"1435",1962,NA,NA,NA,NA,NA,NA,NA,NA
"1436",1963,NA,NA,NA,NA,NA,NA,NA,NA
"1437",1964,NA,NA,NA,NA,NA,NA,NA,NA
"1438",1965,NA,NA,NA,NA,NA,NA,NA,NA
"1439",1966,NA,NA,NA,NA,NA,NA,NA,NA
"1440",1967,NA,NA,NA,NA,NA,NA,NA,NA
"1441",1968,NA,NA,NA,NA,NA,NA,NA,NA
"1442",1969,NA,NA,NA,NA,NA,NA,NA,NA
"1443",1970,NA,NA,NA,NA,NA,NA,NA,NA
"1444",1971,NA,NA,NA,NA,NA,NA,NA,NA
"1445",1979,NA,NA,NA,NA,NA,NA,NA,NA
"1446",1980,NA,NA,NA,NA,NA,NA,NA,NA
"1447",1981,NA,NA,NA,NA,NA,NA,NA,NA
"1448",1982,NA,NA,NA,NA,NA,NA,NA,NA
"1449",1983,NA,NA,NA,NA,NA,NA,NA,NA
"1450",1984,NA,NA,NA,NA,NA,NA,NA,NA
"1451",1985,NA,NA,NA,NA,NA,NA,NA,NA
"1452",1986,NA,NA,NA,NA,NA,NA,NA,NA
"1453",1987,NA,NA,NA,NA,NA,NA,NA,NA
"1454",1988,NA,NA,NA,NA,NA,NA,NA,NA
"1455",1989,NA,NA,NA,NA,NA,NA,NA,NA
"1456",1990,NA,NA,NA,NA,NA,NA,NA,NA
"1457",1991,NA,NA,NA,NA,NA,NA,NA,NA
"1458",1992,NA,NA,NA,NA,NA,NA,NA,NA
"1459",1993,NA,NA,NA,NA,NA,NA,NA,NA
"1460",1994,NA,NA,NA,NA,NA,NA,NA,NA
"1461",1995,NA,NA,NA,NA,NA,NA,NA,NA
"1462",1996,NA,NA,NA,NA,NA,NA,NA,NA
"1463",1997,NA,NA,NA,NA,NA,NA,NA,NA
"1464",2007,NA,NA,NA,NA,NA,NA,NA,NA
"1465",2008,NA,NA,NA,NA,NA,NA,NA,NA
"1466",2010,NA,NA,NA,NA,NA,NA,NA,NA
"1467",2011,NA,NA,NA,NA,NA,NA,NA,NA
"1468",2012,NA,NA,NA,NA,NA,NA,NA,NA
"1469",2013,NA,NA,NA,NA,NA,NA,NA,NA
"1470",2014,NA,NA,NA,NA,NA,NA,NA,NA
"1471",2015,NA,NA,NA,NA,NA,NA,NA,NA
"1472",2016,NA,NA,NA,NA,NA,NA,NA,NA
"1473",2017,NA,NA,NA,NA,NA,NA,NA,NA
"1474",2018,NA,NA,NA,NA,NA,NA,NA,NA
"1475",2019,NA,NA,NA,NA,NA,NA,NA,NA
"1476",2020,NA,NA,NA,NA,NA,NA,NA,NA
"1477",2021,NA,NA,NA,NA,NA,NA,NA,NA
"1478",2022,NA,NA,NA,NA,NA,NA,NA,NA
"1479",2023,NA,NA,NA,NA,NA,NA,NA,NA
"1480",2032,NA,NA,NA,NA,NA,NA,NA,NA
"1481",2033,NA,NA,NA,NA,NA,NA,NA,NA
"1482",2036,NA,NA,NA,NA,NA,NA,NA,NA
"1483",2037,NA,NA,NA,NA,NA,NA,NA,NA
"1484",2038,NA,NA,NA,NA,NA,NA,NA,NA
"1485",2039,NA,NA,NA,NA,NA,NA,NA,NA
"1486",2040,NA,NA,NA,NA,NA,NA,NA,NA
"1487",2041,NA,NA,NA,NA,NA,NA,NA,NA
"1488",2042,NA,NA,NA,NA,NA,NA,NA,NA
"1489",2043,NA,NA,NA,NA,NA,NA,NA,NA
"1490",2044,NA,NA,NA,NA,NA,NA,NA,NA
"1491",2045,NA,NA,NA,NA,NA,NA,NA,NA
"1492",2046,NA,NA,NA,NA,NA,NA,NA,NA
"1493",2047,NA,NA,NA,NA,NA,NA,NA,NA
"1494",2048,NA,NA,NA,NA,NA,NA,NA,NA
"1495",2059,NA,NA,NA,NA,NA,NA,NA,NA
"1496",2062,NA,NA,NA,NA,NA,NA,NA,NA
"1497",2063,NA,NA,NA,NA,NA,NA,NA,NA
"1498",2064,NA,NA,NA,NA,NA,NA,NA,NA
"1499",2065,NA,NA,NA,NA,NA,NA,NA,NA
"1500",2066,NA,NA,NA,NA,NA,NA,NA,NA
"1501",2067,NA,NA,NA,NA,NA,NA,NA,NA
"1502",2068,NA,NA,NA,NA,NA,NA,NA,NA
"1503",2069,NA,NA,NA,NA,NA,NA,NA,NA
"1504",2070,NA,NA,NA,NA,NA,NA,NA,NA
"1505",2071,NA,NA,NA,NA,NA,NA,NA,NA
"1506",2072,NA,NA,NA,NA,NA,NA,NA,NA
"1507",2073,NA,NA,NA,NA,NA,NA,NA,NA
"1508",2074,NA,NA,NA,NA,NA,NA,NA,NA
"1509",2085,NA,NA,NA,NA,NA,NA,NA,NA
"1510",2088,NA,NA,NA,NA,NA,NA,NA,NA
"1511",2089,NA,NA,NA,NA,NA,NA,NA,NA
"1512",2090,NA,NA,NA,NA,NA,NA,NA,NA
"1513",2091,NA,NA,NA,NA,NA,NA,NA,NA
"1514",2092,NA,NA,NA,NA,NA,NA,NA,NA
"1515",2093,NA,NA,NA,NA,NA,NA,NA,NA
"1516",2094,NA,NA,NA,NA,NA,NA,NA,NA
"1517",2095,NA,NA,NA,NA,NA,NA,NA,NA
"1518",2096,NA,NA,NA,NA,NA,NA,NA,NA
"1519",2097,NA,NA,NA,NA,NA,NA,NA,NA
"1520",2098,NA,NA,NA,NA,NA,NA,NA,NA
"1521",2099,NA,NA,NA,NA,NA,NA,NA,NA
"1522",2100,NA,NA,NA,NA,NA,NA,NA,NA
"1523",2111,NA,NA,NA,NA,NA,NA,NA,NA
"1524",2114,NA,NA,NA,NA,NA,NA,NA,NA
"1525",2115,NA,NA,NA,NA,NA,NA,NA,NA
"1526",2116,NA,NA,NA,NA,NA,NA,NA,NA
"1527",2117,NA,NA,NA,NA,NA,NA,NA,NA
"1528",2118,NA,NA,NA,NA,NA,NA,NA,NA
"1529",2119,NA,NA,NA,NA,NA,NA,NA,NA
"1530",2120,NA,NA,NA,NA,NA,NA,NA,NA
"1531",2121,NA,NA,NA,NA,NA,NA,NA,NA
"1532",2122,NA,NA,NA,NA,NA,NA,NA,NA
"1533",2123,NA,NA,NA,NA,NA,NA,NA,NA
"1534",2124,NA,NA,NA,NA,NA,NA,NA,NA
"1535",2125,NA,NA,NA,NA,NA,NA,NA,NA
"1536",2126,NA,NA,NA,NA,NA,NA,NA,NA
"1537",2140,NA,NA,NA,NA,NA,NA,NA,NA
"1538",2141,NA,NA,NA,NA,NA,NA,NA,NA
"1539",2142,NA,NA,NA,NA,NA,NA,NA,NA
"1540",2143,NA,NA,NA,NA,NA,NA,NA,NA
"1541",2144,NA,NA,NA,NA,NA,NA,NA,NA
"1542",2145,NA,NA,NA,NA,NA,NA,NA,NA
"1543",2146,NA,NA,NA,NA,NA,NA,NA,NA
"1544",2147,NA,NA,NA,NA,NA,NA,NA,NA
"1545",2148,NA,NA,NA,NA,NA,NA,NA,NA
"1546",2149,NA,NA,NA,NA,NA,NA,NA,NA
"1547",2150,NA,NA,NA,NA,NA,NA,NA,NA
"1548",2166,NA,NA,NA,NA,NA,NA,NA,NA
"1549",2167,NA,NA,NA,NA,NA,NA,NA,NA
"1550",2168,NA,NA,NA,NA,NA,NA,NA,NA
"1551",2169,NA,NA,NA,NA,NA,NA,NA,NA
"1552",2170,NA,NA,NA,NA,NA,NA,NA,NA
"1553",2171,NA,NA,NA,NA,NA,NA,NA,NA
"1554",2172,NA,NA,NA,NA,NA,NA,NA,NA
"1555",2173,NA,NA,NA,NA,NA,NA,NA,NA
"1556",2174,NA,NA,NA,NA,NA,NA,NA,NA
"1557",2175,NA,NA,NA,NA,NA,NA,NA,NA
"1558",2176,NA,NA,NA,NA,NA,NA,NA,NA
"1559",2192,NA,NA,NA,NA,NA,NA,NA,NA
"1560",2193,NA,NA,NA,NA,NA,NA,NA,NA
"1561",2194,NA,NA,NA,NA,NA,NA,NA,NA
"1562",2195,NA,NA,NA,NA,NA,NA,NA,NA
"1563",2196,NA,NA,NA,NA,NA,NA,NA,NA
"1564",2197,NA,NA,NA,NA,NA,NA,NA,NA
"1565",2198,NA,NA,NA,NA,NA,NA,NA,NA
"1566",2199,NA,NA,NA,NA,NA,NA,NA,NA
"1567",2200,NA,NA,NA,NA,NA,NA,NA,NA
"1568",2201,NA,NA,NA,NA,NA,NA,NA,NA
"1569",2218,NA,NA,NA,NA,NA,NA,NA,NA
"1570",2220,NA,NA,NA,NA,NA,NA,NA,NA
"1571",2221,NA,NA,NA,NA,NA,NA,NA,NA
"1572",2222,NA,NA,NA,NA,NA,NA,NA,NA
"1573",2223,NA,NA,NA,NA,NA,NA,NA,NA
"1574",2224,NA,NA,NA,NA,NA,NA,NA,NA
"1575",2225,NA,NA,NA,NA,NA,NA,NA,NA
"1576",2226,NA,NA,NA,NA,NA,NA,NA,NA
"1577",2227,NA,NA,NA,NA,NA,NA,NA,NA
"1578",2228,NA,NA,NA,NA,NA,NA,NA,NA
"1579",2245,NA,NA,NA,NA,NA,NA,NA,NA
"1580",2246,NA,NA,NA,NA,NA,NA,NA,NA
"1581",2247,NA,NA,NA,NA,NA,NA,NA,NA
"1582",2248,NA,NA,NA,NA,NA,NA,NA,NA
"1583",2249,NA,NA,NA,NA,NA,NA,NA,NA
"1584",2250,NA,NA,NA,NA,NA,NA,NA,NA
"1585",2251,NA,NA,NA,NA,NA,NA,NA,NA
"1586",2252,NA,NA,NA,NA,NA,NA,NA,NA
"1587",2253,NA,NA,NA,NA,NA,NA,NA,NA
"1588",2272,NA,NA,NA,NA,NA,NA,NA,NA
"1589",2273,NA,NA,NA,NA,NA,NA,NA,NA
"1590",2274,NA,NA,NA,NA,NA,NA,NA,NA
"1591",2275,NA,NA,NA,NA,NA,NA,NA,NA
"1592",2276,NA,NA,NA,NA,NA,NA,NA,NA
"1593",2277,NA,NA,NA,NA,NA,NA,NA,NA
"1594",2278,NA,NA,NA,NA,NA,NA,NA,NA
"1595",2279,NA,NA,NA,NA,NA,NA,NA,NA
"1596",2298,NA,NA,NA,NA,NA,NA,NA,NA
"1597",2299,NA,NA,NA,NA,NA,NA,NA,NA
"1598",2300,NA,NA,NA,NA,NA,NA,NA,NA
"1599",2301,NA,NA,NA,NA,NA,NA,NA,NA
"1600",2302,NA,NA,NA,NA,NA,NA,NA,NA
"1601",2325,NA,NA,NA,NA,NA,NA,NA,NA
"1602",2326,NA,NA,NA,NA,NA,NA,NA,NA
"1603",2327,NA,NA,NA,NA,NA,NA,NA,NA
"1604",2328,NA,NA,NA,NA,NA,NA,NA,NA
"1605",2351,NA,NA,NA,NA,NA,NA,NA,NA
"1606",2352,NA,NA,NA,NA,NA,NA,NA,NA
"1607",2378,NA,NA,NA,NA,NA,NA,NA,NA
"1608",2404,NA,NA,NA,NA,NA,NA,NA,NA
